,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
4007,BYU,2019-06-16,2020-05-28,347,Sunday,208016,USD,14397,500002,104569,0.028793884824460703,7.26324928804612,0.2091371634513462,20-40,M,hunterjeffrey,michaelmartinez@mendoza.com,Charles Nichols,M,32
4008,GRZ,2018-09-19,2020-01-30,498,Wednesday,858982,USD,58049,499999,109466,0.1160982321964644,1.8857516925356164,0.21893243786487573,35-50,F,hunterjeffrey,michaelmartinez@mendoza.com,Charles Nichols,M,32
4009,GRZ,2018-04-19,2019-10-20,549,Thursday,565331,USD,55901,500000,509562,0.111802,9.115436217598969,1.019124,30-40,F,vdodson,nicholasmorris@gmail.com,Reginald Solomon,M,73
4010,BYU,2019-09-06,2019-01-08,-241,Friday,377681,USD,37024,499998,104258,0.07404829619318477,2.815957216940363,0.20851683406733626,20-25,M,vdodson,nicholasmorris@gmail.com,Reginald Solomon,M,73
4011,BYU,2019-02-03,2019-08-08,186,Sunday,851764,EUR,21807,500000,712143,0.043614,32.65662401981015,1.424286,45-65,M,vdodson,nicholasmorris@gmail.com,Reginald Solomon,M,73
4012,BYU,2019-09-10,2020-02-27,170,Tuesday,396989,EUR,20635,499998,389878,0.04127016508066032,18.894015023019143,0.7797591190364761,25-30,M,vdodson,nicholasmorris@gmail.com,Reginald Solomon,M,73
4013,AKX,2018-02-21,2018-03-03,10,Wednesday,985857,USD,30929,499998,617944,0.06185824743298973,19.97943677454816,1.2358929435717743,20-25,M,vdodson,nicholasmorris@gmail.com,Reginald Solomon,M,73
4014,AKX,2019-11-03,2020-05-24,203,Sunday,382195,USD,34889,500000,225813,0.069778,6.472326521253117,0.451626,30-35,M,vdodson,nicholasmorris@gmail.com,Reginald Solomon,M,73
4015,AKX,2018-09-21,2020-01-02,468,Friday,821600,GDB,22574,500003,538626,0.045147729113625315,23.86045893505803,1.0772455365267808,25-50,M,tgray,nelsontracie@gmail.com,Matthew Washington,M,39
4016,AKX,2019-01-30,2019-11-09,283,Wednesday,221734,EUR,74389,500004,211744,0.1487768097855217,2.846442350347498,0.423484612123103,20-40,F,tgray,nelsontracie@gmail.com,Matthew Washington,M,39
4017,KTR,2019-10-08,2019-06-11,-119,Tuesday,36933,GDB,49863,500001,15770,0.0997258005483989,0.31626657040290396,0.03153993692012616,40-50,M,tgray,nelsontracie@gmail.com,Matthew Washington,M,39
4018,GRZ,2018-03-19,2018-05-12,54,Monday,804463,USD,83427,499999,364979,0.16685433370866742,4.3748306903040985,0.7299594599189199,25-45,M,tgray,nelsontracie@gmail.com,Matthew Washington,M,39
4019,GRZ,2018-06-22,2018-07-11,19,Friday,320467,USD,43201,499999,297417,0.0864021728043456,6.884493414504294,0.5948351896703793,25-35,M,tgray,nelsontracie@gmail.com,Matthew Washington,M,39
4020,KTR,2018-02-23,2019-11-19,634,Friday,441777,USD,17011,500000,168266,0.034022,9.891599553230263,0.336532,35-45,F,tgray,nelsontracie@gmail.com,Matthew Washington,M,39
4021,AKX,2019-03-10,2020-05-14,431,Sunday,259837,USD,56733,499999,50432,0.11346622693245387,0.8889358926903214,0.10086420172840346,40-55,M,kennedykaitlyn,woodjames@gmail.com,Alexandria Johnson,F,37
4022,KTR,2017-12-23,2019-06-22,546,Saturday,714405,EUR,16399,500000,477748,0.032798,29.132751997072994,0.955496,25-30,F,kennedykaitlyn,woodjames@gmail.com,Alexandria Johnson,F,37
4023,GRZ,2018-06-01,2019-05-07,340,Friday,732811,GDB,45194,500002,434319,0.09038763844944621,9.610103111032437,0.8686345254618981,30-45,F,kennedykaitlyn,woodjames@gmail.com,Alexandria Johnson,F,37
4024,GRZ,2019-06-10,2021-05-14,704,Monday,371828,EUR,55570,500002,351973,0.11113955544177823,6.3338671945294225,0.7039431842272631,25-45,M,kennedykaitlyn,woodjames@gmail.com,Alexandria Johnson,F,37
4025,GRZ,2019-06-22,2019-09-30,100,Saturday,243155,EUR,19128,499997,98557,0.03825622953737722,5.15249895441238,0.19711518269109615,40-60,F,kennedykaitlyn,woodjames@gmail.com,Alexandria Johnson,F,37
4026,BYU,2019-03-06,2019-09-28,206,Wednesday,77423,EUR,26647,500002,51082,0.0532937868248527,1.9169887792246783,0.10216359134563462,40-60,F,jamesbarker,collierjacob@miller.info,Adrienne Vargas,F,63
4027,GRZ,2018-12-06,2019-03-18,102,Thursday,679798,EUR,43620,499999,593109,0.08724017448034896,13.597180192572214,1.186220372440745,40-60,M,jamesbarker,collierjacob@miller.info,Adrienne Vargas,F,63
4028,KTR,2018-10-17,2019-07-03,259,Wednesday,695739,USD,17838,500000,196346,0.035676,11.00717569234219,0.392692,30-45,M,jamesbarker,collierjacob@miller.info,Adrienne Vargas,F,63
4029,GRZ,2019-12-02,2020-02-26,86,Monday,950880,EUR,57609,499996,110805,0.115218921751374,1.9233973858251314,0.22161177289418316,35-50,M,jamesbarker,collierjacob@miller.info,Adrienne Vargas,F,63
4030,KTR,2019-02-14,2021-01-23,709,Thursday,547402,USD,14972,499998,291790,0.029944119776479105,19.48904621960994,0.5835823343293374,30-45,F,jamesbarker,collierjacob@miller.info,Adrienne Vargas,F,63
4031,AKX,2019-01-25,2020-10-04,618,Friday,763547,GDB,45152,500000,154726,0.090304,3.4267806520198443,0.309452,25-35,M,jamesbarker,collierjacob@miller.info,Adrienne Vargas,F,63
4032,GRZ,2018-12-19,2020-09-16,637,Wednesday,17752,GDB,85787,499999,1533,0.1715743431486863,0.01786984041871146,0.003066006132012264,20-40,F,jamesbarker,collierjacob@miller.info,Adrienne Vargas,F,63
4033,GRZ,2018-06-13,2018-06-29,16,Wednesday,368731,EUR,40260,500001,201287,0.08051983896032208,4.999677098857426,0.4025731948536103,30-45,F,gonzalezemily,tmeyers@hotmail.com,Mark Castro,M,75
4034,GRZ,2017-08-12,2018-01-18,159,Saturday,813158,GDB,68137,499997,382923,0.1362748176489059,5.619898146381555,0.7658505951035707,30-35,M,gonzalezemily,tmeyers@hotmail.com,Mark Castro,M,75
4035,BYU,2018-01-15,2019-10-18,641,Monday,933785,EUR,47119,500003,314869,0.09423743457539255,6.682421104013243,0.6297342215946704,25-40,M,gonzalezemily,tmeyers@hotmail.com,Mark Castro,M,75
4036,BYU,2018-01-30,2018-11-08,282,Tuesday,433487,GDB,25779,500000,363678,0.051558,14.107529384382637,0.727356,40-50,M,gonzalezemily,tmeyers@hotmail.com,Mark Castro,M,75
4037,BYU,2018-11-25,2020-10-22,697,Sunday,767786,EUR,16268,499998,66076,0.03253613014452058,4.061716252766167,0.13215252861011445,20-25,M,gonzalezemily,tmeyers@hotmail.com,Mark Castro,M,75
4038,GRZ,2018-10-30,2020-01-20,447,Tuesday,49463,EUR,22555,500000,9517,0.04511,0.4219463533584571,0.019034,40-50,F,justinstein,morganpatricia@hampton.com,Kristopher Butler,M,41
4039,BYU,2019-11-07,2019-08-31,-68,Thursday,517970,USD,51137,500002,102482,0.10227359090563638,2.004067504937716,0.2049631801472794,20-25,F,justinstein,morganpatricia@hampton.com,Kristopher Butler,M,41
4040,BYU,2019-06-28,2020-08-22,421,Friday,998036,GDB,41435,499997,45164,0.08287049722298334,1.0899963798720889,0.09032854197125183,35-40,M,justinstein,morganpatricia@hampton.com,Kristopher Butler,M,41
4041,BYU,2019-06-18,2019-04-09,-70,Tuesday,218777,GDB,23058,499999,120369,0.046116092232184464,5.220270621909966,0.24073848147696295,35-40,F,justinstein,morganpatricia@hampton.com,Kristopher Butler,M,41
4042,GRZ,2019-11-07,2020-02-12,97,Thursday,447450,GDB,10008,499999,62657,0.020016040032080063,6.260691446842526,0.12531425062850127,45-65,M,justinstein,morganpatricia@hampton.com,Kristopher Butler,M,41
4043,BYU,2018-12-30,2019-07-26,208,Sunday,80807,GDB,37160,500001,66370,0.07431985136029728,1.786060279870829,0.13273973452053095,25-35,F,justinstein,morganpatricia@hampton.com,Kristopher Butler,M,41
4044,KTR,2019-05-21,2020-09-16,484,Tuesday,564291,EUR,24512,500000,387137,0.049024,15.793774477806789,0.774274,25-40,F,justinstein,morganpatricia@hampton.com,Kristopher Butler,M,41
4045,BYU,2019-04-29,2021-04-25,727,Monday,481795,EUR,68822,499998,334631,0.13764455057820232,4.86226787945715,0.6692646770587082,25-30,M,justinstein,morganpatricia@hampton.com,Kristopher Butler,M,41
4046,AKX,2019-10-05,2020-06-18,257,Saturday,430412,GDB,27781,500000,223971,0.055562,8.062020805586553,0.447942,45-60,M,johnsonmichelle,christy65@yahoo.com,Christopher Diaz,M,90
4047,BYU,2019-05-15,2020-01-30,260,Wednesday,828853,USD,45867,500000,172612,0.091734,3.763315673577954,0.345224,30-40,M,johnsonmichelle,christy65@yahoo.com,Christopher Diaz,M,90
4048,AKX,2018-04-22,2019-06-05,409,Sunday,546939,EUR,65697,500001,69966,0.13139373721252556,1.064980136079273,0.13993172013655972,40-60,F,johnsonmichelle,christy65@yahoo.com,Christopher Diaz,M,90
4049,AKX,2017-12-20,2019-12-08,718,Wednesday,322620,GDB,52513,500000,35271,0.105026,0.6716622550606517,0.070542,25-30,F,johnsonmichelle,christy65@yahoo.com,Christopher Diaz,M,90
4050,BYU,2019-09-29,2020-01-23,116,Sunday,295523,EUR,65914,500002,136452,0.13182747269010925,2.0701520162636164,0.27290290838836645,35-45,F,johnsonmichelle,christy65@yahoo.com,Christopher Diaz,M,90
4051,BYU,2018-08-27,2020-03-27,578,Monday,232715,USD,50285,500000,158338,0.10057,3.1488117728945015,0.316676,25-40,F,johnsonmichelle,christy65@yahoo.com,Christopher Diaz,M,90
4052,AKX,2017-12-31,2019-11-05,674,Sunday,740435,EUR,22567,500000,637665,0.045134,28.25652501440156,1.27533,35-40,F,betty61,chelseylong@bailey.com,Richard Harris,M,19
4053,KTR,2018-09-05,2020-04-15,588,Wednesday,321078,EUR,38547,500001,163090,0.07709384581230838,4.230938853866708,0.32617934764130474,25-40,M,betty61,chelseylong@bailey.com,Richard Harris,M,19
4054,KTR,2018-11-28,2019-01-02,35,Wednesday,986177,EUR,18205,499998,364265,0.036410145640582564,20.00906344410876,0.7285329141316566,25-40,F,betty61,chelseylong@bailey.com,Richard Harris,M,19
4055,GRZ,2018-07-14,2018-09-22,70,Saturday,846990,GDB,11228,499999,565599,0.022456044912089825,50.373975774848596,1.1312002624005248,35-40,F,betty61,chelseylong@bailey.com,Richard Harris,M,19
4056,KTR,2019-05-30,2021-03-01,641,Thursday,773674,EUR,34509,499999,130094,0.06901813803627607,3.769857138717436,0.26018852037704077,25-30,M,betty61,chelseylong@bailey.com,Richard Harris,M,19
4057,BYU,2018-04-12,2020-03-13,701,Thursday,470929,USD,32579,500001,13890,0.06515786968426063,0.42634826114982044,0.02777994444011112,30-50,M,betty61,chelseylong@bailey.com,Richard Harris,M,19
4058,BYU,2019-05-27,2021-05-18,722,Monday,167926,USD,26325,500001,143486,0.0526498947002106,5.450560303893638,0.28697142605714787,20-30,F,betty61,chelseylong@bailey.com,Richard Harris,M,19
4059,GRZ,2017-11-24,2019-03-23,484,Friday,668494,EUR,74635,499999,181939,0.1492702985405971,2.4377168888591143,0.3638787277574555,35-45,M,betty61,chelseylong@bailey.com,Richard Harris,M,19
4060,GRZ,2017-07-12,2019-03-29,625,Wednesday,128478,GDB,7655,500003,90505,0.015309908140551156,11.822991508817767,0.18100891394651633,30-35,F,lucasmarie,brandonwood@yahoo.com,Steven Miller,M,59
4061,AKX,2018-07-19,2019-08-03,380,Thursday,617856,EUR,9641,499998,405200,0.019282077128308515,42.028835183072296,0.8104032416129665,25-35,F,lucasmarie,brandonwood@yahoo.com,Steven Miller,M,59
4062,BYU,2018-05-14,2018-06-23,40,Monday,50576,GDB,54979,500001,22338,0.10995778008443984,0.40630058749704434,0.044675910648178704,20-30,F,lucasmarie,brandonwood@yahoo.com,Steven Miller,M,59
4063,BYU,2019-06-16,2020-04-23,312,Sunday,509969,GDB,13029,499998,32678,0.026058104232416928,2.508097321360043,0.0653562614250457,25-40,F,lucasmarie,brandonwood@yahoo.com,Steven Miller,M,59
4064,BYU,2018-04-04,2020-02-27,694,Wednesday,772043,EUR,19954,499999,668093,0.03990807981615963,33.48165781296983,1.3361886723773448,40-50,F,lucasmarie,brandonwood@yahoo.com,Steven Miller,M,59
4065,AKX,2019-09-23,2020-09-23,366,Monday,989904,USD,63434,499995,153353,0.12686926869268692,2.4175205725636095,0.3067090670906709,30-50,M,lucasmarie,brandonwood@yahoo.com,Steven Miller,M,59
4066,KTR,2018-09-12,2020-09-09,728,Wednesday,461251,GDB,42323,500000,363776,0.084646,8.59523190700092,0.727552,35-40,M,lucasmarie,brandonwood@yahoo.com,Steven Miller,M,59
4067,AKX,2017-04-12,2018-10-01,537,Wednesday,945877,GDB,64866,499998,158585,0.12973251893007573,2.444809299170598,0.3171712686850747,35-45,F,marcbrown,lisamartinez@hogan.org,Michele Tucker,F,80
4068,BYU,2019-09-15,2020-06-15,274,Sunday,289836,USD,55172,499998,108672,0.11034444137776551,1.9696947727107954,0.21734486937947753,40-55,F,marcbrown,lisamartinez@hogan.org,Michele Tucker,F,80
4069,KTR,2019-05-15,2019-07-07,53,Wednesday,432949,EUR,74514,500002,226608,0.14902740389038444,3.041146630163459,0.4532141871432514,30-35,M,marcbrown,lisamartinez@hogan.org,Michele Tucker,F,80
4070,KTR,2018-12-15,2020-07-27,590,Saturday,400639,GDB,35047,500000,302027,0.070094,8.617770422575399,0.604054,25-35,F,marcbrown,lisamartinez@hogan.org,Michele Tucker,F,80
4071,GRZ,2019-08-31,2020-02-29,182,Saturday,895722,USD,93565,499998,431078,0.18713074852299408,4.607256987121253,0.8621594486377946,20-30,F,marcbrown,lisamartinez@hogan.org,Michele Tucker,F,80
4072,AKX,2018-10-05,2020-04-04,547,Friday,992399,GDB,33580,500001,753265,0.06715986568026865,22.431953543776057,1.506526986946026,40-60,M,marcbrown,lisamartinez@hogan.org,Michele Tucker,F,80
4073,AKX,2018-10-26,2019-09-25,334,Friday,404569,EUR,39775,499997,103069,0.07955047730286381,2.591301068510371,0.206139236835421,20-25,F,marcbrown,lisamartinez@hogan.org,Michele Tucker,F,80
4074,KTR,2018-02-28,2019-08-29,547,Wednesday,865093,USD,36279,500000,773838,0.072558,21.330191019598114,1.547676,30-50,M,marcbrown,lisamartinez@hogan.org,Michele Tucker,F,80
4075,AKX,2019-07-17,2020-10-26,467,Wednesday,586941,USD,92272,500000,256228,0.184544,2.77687705912953,0.512456,25-30,F,zphillips,ronaldreed@gmail.com,Kevin Ochoa,M,65
4076,GRZ,2019-07-21,2020-08-19,395,Sunday,191916,EUR,66244,500001,113356,0.13248773502452996,1.711188937866071,0.22671154657690684,20-25,F,zphillips,ronaldreed@gmail.com,Kevin Ochoa,M,65
4077,AKX,2018-06-09,2019-03-07,271,Saturday,409981,GDB,33996,500003,12057,0.06799159205044769,0.35465937169078715,0.024113855316868098,30-45,F,zphillips,ronaldreed@gmail.com,Kevin Ochoa,M,65
4078,KTR,2018-11-01,2018-12-14,43,Thursday,577134,USD,62181,499998,252394,0.1243624974499898,4.0590212444315785,0.5047900191600766,20-25,F,zphillips,ronaldreed@gmail.com,Kevin Ochoa,M,65
4079,KTR,2019-05-18,2019-07-13,56,Saturday,984497,USD,36500,500004,511819,0.07299941600467197,14.022438356164384,1.0236298109615123,30-50,F,zphillips,ronaldreed@gmail.com,Kevin Ochoa,M,65
4080,KTR,2018-07-31,2020-07-14,714,Tuesday,622645,GDB,33798,499999,273314,0.06759613519227038,8.086691520208296,0.5466290932581865,25-50,F,zphillips,ronaldreed@gmail.com,Kevin Ochoa,M,65
4081,BYU,2019-07-28,2020-12-05,496,Sunday,137625,EUR,31190,499997,91652,0.062380374282245694,2.9385059313882653,0.18330509983059898,20-35,M,sallen,hendersonangela@yahoo.com,Rachel Baker,F,33
4082,KTR,2019-12-09,2021-01-24,412,Monday,963110,GDB,22158,500003,126326,0.04431573410559537,5.701146312844119,0.2526504840970954,45-60,M,sallen,hendersonangela@yahoo.com,Rachel Baker,F,33
4083,KTR,2018-10-25,2020-07-29,643,Thursday,674812,EUR,34734,499999,279734,0.06946813893627787,8.05360741636437,0.5594691189382379,35-55,F,sallen,hendersonangela@yahoo.com,Rachel Baker,F,33
4084,GRZ,2018-05-01,2019-04-24,358,Tuesday,887291,EUR,11710,499998,189153,0.02342009368037472,16.153116994022202,0.3783075132300529,20-25,F,sallen,hendersonangela@yahoo.com,Rachel Baker,F,33
4085,GRZ,2019-09-29,2020-02-16,140,Sunday,653392,EUR,34946,500000,490239,0.069892,14.028472500429233,0.980478,40-55,F,erica74,harrisjustin@martin-david.com,Scott Smith,M,40
4086,BYU,2019-05-04,2020-05-07,369,Saturday,781341,GDB,48050,500000,704234,0.0961,14.65627471383975,1.408468,30-35,F,erica74,harrisjustin@martin-david.com,Scott Smith,M,40
4087,GRZ,2019-03-23,2019-04-13,21,Saturday,107919,GDB,36394,499994,51225,0.0727888734664816,1.4075122272902127,0.10245122941475297,20-45,F,erica74,harrisjustin@martin-david.com,Scott Smith,M,40
4088,BYU,2018-09-27,2020-04-25,576,Thursday,168585,GDB,27380,500001,131553,0.05475989048021904,4.804711468224982,0.2631054737890524,35-55,F,erica74,harrisjustin@martin-david.com,Scott Smith,M,40
4089,KTR,2019-02-24,2020-05-19,450,Sunday,275677,EUR,11397,500000,17649,0.022794,1.5485654119505132,0.035298,30-50,F,erica74,harrisjustin@martin-david.com,Scott Smith,M,40
4090,AKX,2018-10-15,2019-09-17,337,Monday,689353,GDB,37400,500000,326543,0.0748,8.731096256684491,0.653086,40-45,F,erica74,harrisjustin@martin-david.com,Scott Smith,M,40
4091,BYU,2018-08-29,2020-06-19,660,Wednesday,558416,EUR,42878,499997,319351,0.08575651453908724,7.447898689304538,0.6387058322349934,35-50,F,raymond97,wevans@yahoo.com,Courtney Murphy,F,61
4092,GRZ,2019-07-19,2020-08-29,407,Friday,906768,USD,29090,499999,144838,0.05818011636023272,4.97896184255758,0.2896765793531587,30-40,F,raymond97,wevans@yahoo.com,Courtney Murphy,F,61
4093,GRZ,2019-12-02,2019-06-03,-182,Monday,645016,GDB,34816,499996,609726,0.06963255706045648,17.512810202205884,1.2194617556940455,35-40,M,raymond97,wevans@yahoo.com,Courtney Murphy,F,61
4094,AKX,2018-08-16,2019-07-18,336,Thursday,923884,USD,25271,500001,396554,0.050541898916202165,15.692058090301135,0.7931064137871724,30-45,M,raymond97,wevans@yahoo.com,Courtney Murphy,F,61
4095,KTR,2018-01-20,2019-05-11,476,Saturday,888235,USD,31202,500002,560557,0.06240375038499846,17.96541888340491,1.1211095155619377,30-35,F,raymond97,wevans@yahoo.com,Courtney Murphy,F,61
4096,KTR,2018-02-22,2019-10-31,616,Thursday,934116,USD,58533,500001,477691,0.11706576586846826,8.161054447918268,0.9553800892398215,30-35,M,raymond97,wevans@yahoo.com,Courtney Murphy,F,61
4097,BYU,2019-02-06,2019-12-13,310,Wednesday,162197,USD,23982,499998,61203,0.047964191856767424,2.552039029271954,0.1224064896259585,45-60,M,raymond97,wevans@yahoo.com,Courtney Murphy,F,61
4098,BYU,2019-11-01,2020-08-17,290,Friday,702173,GDB,12324,500001,406739,0.02464795070409859,33.00381369685167,0.813476373047254,20-40,M,raymond97,wevans@yahoo.com,Courtney Murphy,F,61
4099,AKX,2018-01-15,2019-08-10,572,Monday,694707,USD,66152,499995,295577,0.13230532305323053,4.468149111137985,0.591159911599116,30-50,F,judith11,marymurphy@mooney-moore.com,Daniel Bradley,M,42
4100,AKX,2018-08-27,2019-02-17,174,Monday,215906,USD,54302,499998,78569,0.10860443441773768,1.4468896173253287,0.15713862855451421,20-40,F,judith11,marymurphy@mooney-moore.com,Daniel Bradley,M,42
4101,AKX,2019-10-22,2020-07-25,277,Tuesday,805947,EUR,52647,500002,620109,0.1052935788256847,11.778619864379737,1.2402130391478434,35-45,F,judith11,marymurphy@mooney-moore.com,Daniel Bradley,M,42
4102,BYU,2019-08-13,2020-10-18,432,Tuesday,149911,EUR,39999,500001,143665,0.07999784000431999,3.591714792869822,0.2873294253411493,30-50,M,judith11,marymurphy@mooney-moore.com,Daniel Bradley,M,42
4103,KTR,2018-10-11,2020-10-08,728,Thursday,265801,GDB,66177,499999,114363,0.13235426470852943,1.7281381748946008,0.2287264574529149,35-50,F,judith11,marymurphy@mooney-moore.com,Daniel Bradley,M,42
4104,KTR,2019-10-14,2020-11-21,404,Monday,639017,EUR,60461,500002,342857,0.12092151631393475,5.670713352408991,0.6857112571549714,25-35,M,judith11,marymurphy@mooney-moore.com,Daniel Bradley,M,42
4105,BYU,2018-11-18,2019-01-15,58,Sunday,732451,USD,19607,500001,379633,0.039213921572156855,19.36211557096955,0.7592644814710371,20-30,F,judith11,marymurphy@mooney-moore.com,Daniel Bradley,M,42
4106,KTR,2019-09-14,2021-06-29,654,Saturday,897972,GDB,40201,500001,717688,0.0804018391963216,17.852491231561405,1.4353731292537415,35-40,M,pamelarodriguez,franciscraig@bates.com,Monica Taylor,F,44
4107,GRZ,2018-04-28,2019-11-18,569,Saturday,255054,USD,46464,499999,237540,0.0929281858563717,5.112345041322314,0.47508095016190033,20-30,M,pamelarodriguez,franciscraig@bates.com,Monica Taylor,F,44
4108,KTR,2018-06-24,2018-08-09,46,Sunday,211230,USD,50368,499997,18112,0.10073660441962652,0.3595933926302414,0.03622421734530407,20-25,F,pamelarodriguez,franciscraig@bates.com,Monica Taylor,F,44
4109,AKX,2019-09-23,2019-10-18,25,Monday,58726,GDB,11154,499998,9808,0.02230808923235693,0.8793258024027255,0.019616078464313857,35-50,M,greendaniel,barbara90@flores-howard.biz,Alicia Scott,F,87
4110,AKX,2019-08-27,2019-10-26,60,Tuesday,825288,USD,12760,500001,683406,0.02551994896010208,53.55846394984326,1.3668092663814673,25-45,M,greendaniel,barbara90@flores-howard.biz,Alicia Scott,F,87
4111,AKX,2018-07-29,2019-07-16,352,Sunday,288779,USD,26262,500000,233668,0.052524,8.897570634376667,0.467336,40-45,M,greendaniel,barbara90@flores-howard.biz,Alicia Scott,F,87
4112,BYU,2018-06-09,2019-09-04,452,Saturday,885961,EUR,35035,499999,677587,0.07007014014028028,19.340288283145426,1.3551767103534207,35-45,F,greendaniel,barbara90@flores-howard.biz,Alicia Scott,F,87
4113,KTR,2018-04-04,2019-05-07,398,Wednesday,34061,USD,70605,500000,16160,0.14121,0.2288789745768713,0.03232,45-55,F,greendaniel,barbara90@flores-howard.biz,Alicia Scott,F,87
4114,KTR,2018-07-21,2019-09-19,425,Saturday,506061,USD,12919,499997,311964,0.025838155028930172,24.147689449647807,0.6239317435904616,30-50,M,greendaniel,barbara90@flores-howard.biz,Alicia Scott,F,87
